0.0300000000000000	4.17974631663820
0.0800000000000000	3.61828463559571
0.270000000000000	3.33188732148841
0.420000000000000	4.07288363569552
0.860000000000000	3.81272908545480
0.910000000000000	3.73135378939174
0.920000000000000	4.27519829123391
0.960000000000000	4.22357514333835
1	3.97936967881539
1.22000000000000	4.36792809799398
1.49000000000000	4.43702603044037
1.60000000000000	4.44517212955884
1.68000000000000	4.33419681412120
1.77000000000000	4.57695275366412
1.88000000000000	4.17419010438850
1.92000000000000	4.68745072492335
1.95000000000000	4.44303805484288
1.99000000000000	4.57070888877050
2.06000000000000	4.61433016507548
2.11000000000000	4.40544408271936
2.17000000000000	4.23574561706287
2.42000000000000	4.18440024623265
2.86000000000000	4.32291811080188
2.98000000000000	4.37987457760350
3.12000000000000	4.25038734938359
3.13000000000000	4.09202237564376
3.21000000000000	4.09340738892821
3.34000000000000	4.21416336806044
3.35000000000000	4.31771797039498
3.43000000000000	3.89404282400425
3.65000000000000	4.26102019536478
3.74000000000000	4.24906816559821
3.98000000000000	4.32729966503576
4.10000000000000	4.13208544456650
4.25000000000000	4.30793077585945
4.49000000000000	4.17927694414851
4.50000000000000	3.80462696376987
4.62000000000000	3.99247315961229
4.76000000000000	4.23739623791106
4.78000000000000	3.96306895797015
4.80000000000000	4.05546285464366
4.99000000000000	3.74603523418846
5.05000000000000	3.93487155453893
5.06000000000000	3.93436379909767
5.14000000000000	3.66682957786785
5.25000000000000	3.95638102221257
5.49000000000000	3.74072242921013
5.52000000000000	4.00248807298338
5.54000000000000	4.04457635655200
5.55000000000000	4.39368820447294
5.57000000000000	3.89157656298064
5.76000000000000	3.68212000364658
5.85000000000000	3.68536372591154
5.87000000000000	3.87185985122291
6	3.92278337011140
6.03000000000000	4.06142412593644
6.05000000000000	4.26251501303526
6.10000000000000	4.08434833919415
6.13000000000000	3.96437310715366
6.36000000000000	3.86788180839846
6.41000000000000	3.87414557334415
6.49000000000000	4.11625128960037
6.55000000000000	4.11607750329135
6.56000000000000	4.10756918095549
6.58000000000000	3.96689936640949
6.60000000000000	4.09315525173947
7.10000000000000	4.04133570496985
7.15000000000000	3.61887379101668
7.26000000000000	4.18133555564809
7.65000000000000	3.75321706030963
7.70000000000000	3.86636958358653
7.72000000000000	3.86636370362423
7.87000000000000	4.04322311976227
7.93000000000000	3.89187677161975
7.94000000000000	3.79424317520407
8	3.81461239150751
8.09000000000000	3.93214371483095
8.12000000000000	4.01394357359335
8.29000000000000	3.62680299691172
8.35000000000000	3.99211940096695
8.49000000000000	3.68122856511082
8.52000000000000	3.76885444003303
8.69000000000000	3.92263817081486
8.76000000000000	3.86313650447144
8.79000000000000	3.73208710594623
8.82000000000000	3.83219913897600
8.84000000000000	3.76982700813970
8.88000000000000	3.70206891925996
8.92000000000000	3.74943364921727
8.96000000000000	3.82182914600149
9	4.01290846754021
9.22000000000000	3.72256394189716
9.29000000000000	3.75976087948562
9.37000000000000	3.77255756154095
9.48000000000000	3.84711903272769
9.57000000000000	4.20363642977458
9.75000000000000	3.87455196916225
9.76000000000000	3.92808235284459
9.82000000000000	3.90669587295033
9.96000000000000	3.97922754427733
